Student_ID,Name,Department,Semester,Gender,Subject,Total_Classes,Classes_Attended,Attendance_Percentage,Previous_Attendance_Percentage,Leaves_Taken,Internal_Marks,Distance_KM,Monthly_Attendance,Trend,Risk_Label
STU00049,Arjun Patel,Mechanical,1,Male,Machine Design,52,44,84.62,83.37,3,64,3.9,84.62,stable,Low Risk
STU00049,Arjun Patel,Mechanical,1,Male,Fluid Mechanics,55,41,74.55,72.23,7,66,3.9,74.55,stable,Medium Risk
STU00050,Neha Iyer,Mechanical,1,Female,Manufacturing Tech,54,31,57.41,60.62,13,42,35.8,57.41,declining,High Risk
STU00050,Neha Iyer,Mechanical,1,Female,Thermodynamics,47,26,55.32,54.94,13,39,35.8,55.32,declining,High Risk
STU00050,Neha Iyer,Mechanical,1,Female,Machine Design,50,27,54.0,68.98,11,34,35.8,54.0,declining,High Risk
STU00050,Neha Iyer,Mechanical,1,Female,Fluid Mechanics,61,34,55.74,67.07,9,47,35.8,55.74,declining,High Risk
STU00051,Divya Nair,Information Technology,7,Female,Cloud Computing,50,24,48.0,49.91,12,34,3.7,48.0,stable,High Risk
STU00051,Divya Nair,Information Technology,7,Female,Web Technologies,60,29,48.33,47.3,14,42,3.7,48.33,stable,High Risk
STU00051,Divya Nair,Information Technology,7,Female,Software Engineering,47,30,63.83,65.58,10,49,3.7,63.83,stable,High Risk
STU00051,Divya Nair,Information Technology,7,Female,Cyber Security,52,29,55.77,62.43,11,53,3.7,55.77,stable,High Risk
STU00051,Divya Nair,Information Technology,7,Female,Data Mining,54,28,51.85,46.95,10,44,3.7,51.85,stable,High Risk
STU00052,Shreya Sharma,Mechanical,4,Female,Fluid Mechanics,58,53,91.38,79.94,4,63,2.0,91.38,improving,Low Risk
STU00052,Shreya Sharma,Mechanical,4,Female,Heat Transfer,48,44,91.67,85.57,2,54,2.0,91.67,improving,Low Risk
STU00052,Shreya Sharma,Mechanical,4,Female,Machine Design,55,47,85.45,74.56,6,65,2.0,85.45,improving,Low Risk
STU00052,Shreya Sharma,Mechanical,4,Female,Manufacturing Tech,49,41,83.67,74.52,6,53,2.0,83.67,improving,Low Risk
STU00053,Aryan Kapoor,Computer Science,3,Male,Data Structures,51,28,54.9,65.06,9,45,8.8,54.9,declining,High Risk
STU00053,Aryan Kapoor,Computer Science,3,Male,AI & ML,52,26,50.0,60.07,13,48,8.8,50.0,declining,High Risk
STU00053,Aryan Kapoor,Computer Science,3,Male,DBMS,49,24,48.98,60.11,11,49,8.8,48.98,declining,High Risk
STU00053,Aryan Kapoor,Computer Science,3,Male,Operating Systems,56,29,51.79,55.95,10,45,8.8,51.79,declining,High Risk
STU00053,Aryan Kapoor,Computer Science,3,Male,Computer Networks,59,29,49.15,54.9,15,35,8.8,49.15,declining,High Risk
STU00054,Aryan Patel,Information Technology,3,Male,Data Mining,47,35,74.47,74.9,4,47,8.2,74.47,stable,Medium Risk
STU00054,Aryan Patel,Information Technology,3,Male,Cyber Security,52,43,82.69,78.87,2,72,8.2,82.69,stable,Low Risk
STU00054,Aryan Patel,Information Technology,3,Male,Software Engineering,47,44,93.62,93.97,1,70,8.2,93.62,stable,Low Risk
STU00054,Aryan Patel,Information Technology,3,Male,Web Technologies,51,45,88.24,86.56,4,69,8.2,88.24,stable,Low Risk
STU00054,Aryan Patel,Information Technology,3,Male,Cloud Computing,51,45,88.24,89.13,5,65,8.2,88.24,stable,Low Risk
STU00055,Sai Joshi,Civil,1,Male,Transportation Engg,58,40,68.97,68.97,9,54,20.5,68.97,stable,Medium Risk
STU00055,Sai Joshi,Civil,1,Male,Geotechnical Engg,53,38,71.7,71.9,5,53,20.5,71.7,stable,Medium Risk
STU00055,Sai Joshi,Civil,1,Male,Structural Analysis,61,47,77.05,81.53,5,54,20.5,77.05,stable,Low Risk
STU00055,Sai Joshi,Civil,1,Male,Surveying,48,34,70.83,70.25,6,46,20.5,70.83,stable,Medium Risk
STU00056,Kabir Kapoor,Computer Science,1,Male,Computer Networks,62,44,70.97,73.45,8,58,16.3,70.97,stable,Medium Risk
STU00056,Kabir Kapoor,Computer Science,1,Male,Operating Systems,64,36,56.25,57.98,11,38,16.3,56.25,stable,High Risk
STU00056,Kabir Kapoor,Computer Science,1,Male,AI & ML,64,38,59.38,57.88,9,52,16.3,59.38,stable,High Risk
STU00056,Kabir Kapoor,Computer Science,1,Male,DBMS,52,36,69.23,65.85,8,59,16.3,69.23,stable,Medium Risk
STU00057,Tanya Rao,Information Technology,4,Female,Cyber Security,59,45,76.27,86.43,7,54,13.9,76.27,stable,Low Risk
STU00057,Tanya Rao,Information Technology,4,Female,Cloud Computing,51,39,76.47,78.07,8,53,13.9,76.47,stable,Low Risk
STU00057,Tanya Rao,Information Technology,4,Female,Software Engineering,52,38,73.08,74.09,7,53,13.9,73.08,stable,Medium Risk
STU00057,Tanya Rao,Information Technology,4,Female,Web Technologies,58,41,70.69,73.53,5,59,13.9,70.69,stable,Medium Risk
STU00057,Tanya Rao,Information Technology,4,Female,Data Mining,56,37,66.07,63.67,8,52,13.9,66.07,stable,Medium Risk
STU00058,Karthik Singh,Electronics,7,Male,Signals & Systems,49,20,40.82,52.8,13,33,10.8,40.82,declining,High Risk
STU00058,Karthik Singh,Electronics,7,Male,Microprocessors,51,20,39.22,47.93,17,44,10.8,39.22,declining,High Risk
STU00058,Karthik Singh,Electronics,7,Male,VLSI Design,58,23,39.66,48.54,17,27,10.8,39.66,declining,High Risk
STU00058,Karthik Singh,Electronics,7,Male,Digital Electronics,57,23,40.35,45.86,13,44,10.8,40.35,declining,High Risk
STU00059,Ananya Iyer,Information Technology,3,Female,Web Technologies,58,23,39.66,46.13,15,39,18.2,39.66,declining,High Risk
STU00059,Ananya Iyer,Information Technology,3,Female,Data Mining,59,24,40.68,42.74,17,33,18.2,40.68,declining,High Risk
STU00059,Ananya Iyer,Information Technology,3,Female,Cloud Computing,56,23,41.07,50.68,13,41,18.2,41.07,declining,High Risk
STU00059,Ananya Iyer,Information Technology,3,Female,Software Engineering,53,21,39.62,51.64,13,29,18.2,39.62,declining,High Risk
STU00060,Arjun Verma,Electronics,7,Male,VLSI Design,57,37,64.91,69.89,9,51,30.3,64.91,stable,High Risk
STU00060,Arjun Verma,Electronics,7,Male,Microprocessors,55,37,67.27,64.3,6,47,30.3,67.27,stable,Medium Risk
STU00060,Arjun Verma,Electronics,7,Male,Communication Systems,52,32,61.54,62.39,11,49,30.3,61.54,stable,High Risk
STU00060,Arjun Verma,Electronics,7,Male,Digital Electronics,46,27,58.7,57.33,10,51,30.3,58.7,stable,High Risk
STU00061,Sai Patel,Computer Science,6,Male,Computer Networks,57,46,80.7,86.25,3,51,18.6,80.7,declining,Low Risk
STU00061,Sai Patel,Computer Science,6,Male,Operating Systems,47,37,78.72,80.57,5,58,18.6,78.72,declining,Low Risk
STU00061,Sai Patel,Computer Science,6,Male,Data Structures,58,44,75.86,81.77,5,51,18.6,75.86,declining,Low Risk
STU00061,Sai Patel,Computer Science,6,Male,AI & ML,54,34,62.96,68.7,10,62,18.6,62.96,declining,High Risk
STU00061,Sai Patel,Computer Science,6,Male,DBMS,57,48,84.21,92.49,2,63,18.6,84.21,declining,Medium Risk
STU00062,Rahul Rao,Electronics,3,Male,Communication Systems,52,26,50.0,50.75,11,36,19.9,50.0,improving,High Risk
STU00062,Rahul Rao,Electronics,3,Male,Microprocessors,60,35,58.33,46.44,12,42,19.9,58.33,improving,High Risk
STU00062,Rahul Rao,Electronics,3,Male,Signals & Systems,54,32,59.26,42.18,9,49,19.9,59.26,improving,Medium Risk
STU00062,Rahul Rao,Electronics,3,Male,Digital Electronics,48,26,54.17,46.62,12,40,19.9,54.17,improving,High Risk
STU00062,Rahul Rao,Electronics,3,Male,VLSI Design,54,33,61.11,52.51,8,49,19.9,61.11,improving,Medium Risk
STU00063,Divya Singh,Mechanical,7,Female,Manufacturing Tech,53,45,84.91,86.57,5,66,8.5,84.91,stable,Low Risk
STU00063,Divya Singh,Mechanical,7,Female,Fluid Mechanics,62,57,91.94,93.02,4,74,8.5,91.94,stable,Low Risk
STU00063,Divya Singh,Mechanical,7,Female,Machine Design,47,42,89.36,84.75,2,69,8.5,89.36,stable,Low Risk
STU00063,Divya Singh,Mechanical,7,Female,Thermodynamics,63,61,96.83,94.1,1,75,8.5,96.83,stable,Low Risk
STU00063,Divya Singh,Mechanical,7,Female,Heat Transfer,55,52,94.55,90.58,0,76,8.5,94.55,stable,Low Risk
STU00064,Diya Kapoor,Civil,4,Female,Concrete Technology,47,40,85.11,89.18,6,61,12.7,85.11,declining,Low Risk
STU00064,Diya Kapoor,Civil,4,Female,Structural Analysis,47,40,85.11,97.41,3,60,12.7,85.11,declining,Medium Risk
STU00064,Diya Kapoor,Civil,4,Female,Surveying,51,42,82.35,93.34,3,70,12.7,82.35,declining,Medium Risk
STU00064,Diya Kapoor,Civil,4,Female,Transportation Engg,47,39,82.98,89.73,4,54,12.7,82.98,declining,Low Risk
STU00065,Anika Patel,Mechanical,5,Female,Heat Transfer,63,25,39.68,43.1,16,48,5.2,39.68,declining,High Risk
STU00065,Anika Patel,Mechanical,5,Female,Machine Design,58,23,39.66,47.09,16,31,5.2,39.66,declining,High Risk
STU00065,Anika Patel,Mechanical,5,Female,Thermodynamics,54,22,40.74,44.46,16,34,5.2,40.74,declining,High Risk
STU00065,Anika Patel,Mechanical,5,Female,Fluid Mechanics,51,20,39.22,47.24,15,37,5.2,39.22,declining,High Risk
STU00065,Anika Patel,Mechanical,5,Female,Manufacturing Tech,46,18,39.13,48.61,17,26,5.2,39.13,declining,High Risk
STU00066,Anika Kumar,Information Technology,8,Female,Cyber Security,46,34,73.91,72.21,9,69,5.5,73.91,stable,Medium Risk
STU00066,Anika Kumar,Information Technology,8,Female,Software Engineering,63,46,73.02,75.4,7,56,5.5,73.02,stable,Medium Risk
STU00066,Anika Kumar,Information Technology,8,Female,Data Mining,47,32,68.09,65.31,10,58,5.5,68.09,stable,Medium Risk
STU00066,Anika Kumar,Information Technology,8,Female,Cloud Computing,45,35,77.78,75.12,5,59,5.5,77.78,stable,Low Risk
STU00067,Vihaan Kumar,Mechanical,3,Male,Manufacturing Tech,60,59,98.33,100.0,0,63,10.7,98.33,declining,Low Risk
STU00067,Vihaan Kumar,Mechanical,3,Male,Thermodynamics,52,47,90.38,100.0,2,74,10.7,90.38,declining,Medium Risk
STU00067,Vihaan Kumar,Mechanical,3,Male,Heat Transfer,61,55,90.16,96.32,0,58,10.7,90.16,declining,Low Risk
STU00067,Vihaan Kumar,Mechanical,3,Male,Machine Design,46,41,89.13,97.27,3,72,10.7,89.13,declining,Medium Risk
STU00068,Aryan Gupta,Mechanical,4,Male,Machine Design,52,30,57.69,49.02,10,46,9.9,57.69,improving,Medium Risk
STU00068,Aryan Gupta,Mechanical,4,Male,Thermodynamics,48,33,68.75,63.53,10,57,9.9,68.75,improving,Medium Risk
STU00068,Aryan Gupta,Mechanical,4,Male,Fluid Mechanics,48,29,60.42,59.62,8,66,9.9,60.42,improving,Medium Risk
STU00068,Aryan Gupta,Mechanical,4,Male,Heat Transfer,46,30,65.22,56.86,10,40,9.9,65.22,improving,Medium Risk
STU00069,Anika Sharma,Information Technology,5,Female,Cyber Security,48,26,54.17,47.77,9,53,1.8,54.17,improving,Medium Risk
STU00069,Anika Sharma,Information Technology,5,Female,Data Mining,53,27,50.94,48.92,11,42,1.8,50.94,improving,Medium Risk
STU00069,Anika Sharma,Information Technology,5,Female,Software Engineering,63,29,46.03,30.64,12,32,1.8,46.03,improving,High Risk
STU00069,Anika Sharma,Information Technology,5,Female,Cloud Computing,61,24,39.34,33.09,16,27,1.8,39.34,improving,High Risk
STU00069,Anika Sharma,Information Technology,5,Female,Web Technologies,52,25,48.08,38.55,11,40,1.8,48.08,improving,Medium Risk
STU00070,Meera Menon,Computer Science,7,Female,Operating Systems,45,44,97.78,100.0,2,83,8.9,97.78,declining,Low Risk
STU00070,Meera Menon,Computer Science,7,Female,Computer Networks,51,44,86.27,94.34,4,52,8.9,86.27,declining,Medium Risk
STU00070,Meera Menon,Computer Science,7,Female,Data Structures,62,52,83.87,95.18,5,58,8.9,83.87,declining,Medium Risk
STU00070,Meera Menon,Computer Science,7,Female,DBMS,53,49,92.45,99.6,2,78,8.9,92.45,declining,Low Risk
STU00070,Meera Menon,Computer Science,7,Female,AI & ML,47,42,89.36,97.55,5,70,8.9,89.36,declining,Medium Risk
STU00071,Manav Nair,Electronics,2,Male,Microprocessors,49,42,85.71,96.89,6,67,25.8,85.71,declining,Medium Risk
STU00071,Manav Nair,Electronics,2,Male,Communication Systems,56,50,89.29,97.04,4,67,25.8,89.29,declining,Low Risk
STU00071,Manav Nair,Electronics,2,Male,VLSI Design,61,53,86.89,90.18,2,68,25.8,86.89,declining,Low Risk
STU00071,Manav Nair,Electronics,2,Male,Digital Electronics,54,45,83.33,88.91,6,58,25.8,83.33,declining,Low Risk
STU00071,Manav Nair,Electronics,2,Male,Signals & Systems,64,58,90.62,97.29,4,62,25.8,90.62,declining,Low Risk
STU00072,Isha Menon,Computer Science,8,Female,Data Structures,58,48,82.76,79.29,6,70,10.6,82.76,stable,Low Risk
STU00072,Isha Menon,Computer Science,8,Female,Computer Networks,56,41,73.21,78.88,7,59,10.6,73.21,stable,Medium Risk
STU00072,Isha Menon,Computer Science,8,Female,Operating Systems,45,34,75.56,74.05,6,66,10.6,75.56,stable,Low Risk
STU00072,Isha Menon,Computer Science,8,Female,AI & ML,56,42,75.0,71.96,4,55,10.6,75.0,stable,Low Risk
STU00073,Manav Chatterjee,Mechanical,5,Male,Fluid Mechanics,64,38,59.38,59.83,9,34,14.3,59.38,stable,High Risk
STU00073,Manav Chatterjee,Mechanical,5,Male,Heat Transfer,58,36,62.07,62.32,10,44,14.3,62.07,stable,High Risk
STU00073,Manav Chatterjee,Mechanical,5,Male,Machine Design,59,39,66.1,67.27,9,44,14.3,66.1,stable,Medium Risk
STU00073,Manav Chatterjee,Mechanical,5,Male,Manufacturing Tech,51,30,58.82,59.52,11,49,14.3,58.82,stable,High Risk
STU00073,Manav Chatterjee,Mechanical,5,Male,Thermodynamics,53,29,54.72,54.64,13,42,14.3,54.72,stable,High Risk
STU00074,Aarav Nair,Electrical,7,Male,Control Systems,63,62,98.41,99.19,2,79,6.7,98.41,stable,Low Risk
STU00074,Aarav Nair,Electrical,7,Male,Power Systems,56,47,83.93,78.74,5,59,6.7,83.93,stable,Low Risk
STU00074,Aarav Nair,Electrical,7,Male,Power Electronics,49,46,93.88,94.65,4,75,6.7,93.88,stable,Low Risk
STU00074,Aarav Nair,Electrical,7,Male,Electrical Machines,47,46,97.87,95.67,0,78,6.7,97.87,stable,Low Risk
STU00074,Aarav Nair,Electrical,7,Male,Circuit Theory,58,55,94.83,94.45,0,81,6.7,94.83,stable,Low Risk
STU00075,Divya Sharma,Civil,4,Female,Geotechnical Engg,53,41,77.36,83.05,8,50,10.3,77.36,stable,Low Risk
STU00075,Divya Sharma,Civil,4,Female,Concrete Technology,62,55,88.71,86.39,1,67,10.3,88.71,stable,Low Risk
STU00075,Divya Sharma,Civil,4,Female,Structural Analysis,61,51,83.61,76.57,4,66,10.3,83.61,stable,Low Risk
STU00075,Divya Sharma,Civil,4,Female,Surveying,48,38,79.17,72.7,5,59,10.3,79.17,stable,Low Risk
STU00075,Divya Sharma,Civil,4,Female,Transportation Engg,52,47,90.38,93.33,1,54,10.3,90.38,stable,Low Risk
STU00076,Divya Gupta,Electrical,6,Female,Power Systems,54,24,44.44,37.18,13,41,16.8,44.44,improving,High Risk
STU00076,Divya Gupta,Electrical,6,Female,Control Systems,57,30,52.63,45.96,13,35,16.8,52.63,improving,High Risk
STU00076,Divya Gupta,Electrical,6,Female,Power Electronics,55,30,54.55,54.22,11,43,16.8,54.55,improving,Medium Risk
STU00076,Divya Gupta,Electrical,6,Female,Electrical Machines,64,39,60.94,45.93,12,50,16.8,60.94,improving,High Risk
STU00077,Yash Gupta,Electrical,3,Male,Power Systems,58,27,46.55,46.13,12,36,9.2,46.55,stable,High Risk
STU00077,Yash Gupta,Electrical,3,Male,Control Systems,51,28,54.9,61.85,13,34,9.2,54.9,stable,High Risk
STU00077,Yash Gupta,Electrical,3,Male,Electrical Machines,47,23,48.94,57.47,11,35,9.2,48.94,stable,High Risk
STU00077,Yash Gupta,Electrical,3,Male,Circuit Theory,55,27,49.09,49.17,11,35,9.2,49.09,stable,High Risk
STU00077,Yash Gupta,Electrical,3,Male,Power Electronics,61,24,39.34,39.01,16,29,9.2,39.34,stable,High Risk
STU00078,Aditya Patel,Electronics,6,Male,Signals & Systems,48,36,75.0,74.52,4,49,7.4,75.0,stable,Low Risk
STU00078,Aditya Patel,Electronics,6,Male,Microprocessors,49,34,69.39,71.06,9,51,7.4,69.39,stable,Medium Risk
STU00078,Aditya Patel,Electronics,6,Male,Communication Systems,64,46,71.88,74.69,6,63,7.4,71.88,stable,Medium Risk
STU00078,Aditya Patel,Electronics,6,Male,Digital Electronics,59,41,69.49,64.68,10,61,7.4,69.49,stable,Medium Risk
STU00079,Rohan Kumar,Information Technology,7,Male,Web Technologies,61,45,73.77,74.89,5,59,12.9,73.77,stable,Medium Risk
STU00079,Rohan Kumar,Information Technology,7,Male,Cloud Computing,49,35,71.43,67.82,5,70,12.9,71.43,stable,Medium Risk
STU00079,Rohan Kumar,Information Technology,7,Male,Cyber Security,57,41,71.93,68.31,9,60,12.9,71.93,stable,Medium Risk
STU00079,Rohan Kumar,Information Technology,7,Male,Data Mining,61,47,77.05,80.36,5,60,12.9,77.05,stable,Low Risk
STU00079,Rohan Kumar,Information Technology,7,Male,Software Engineering,53,37,69.81,71.45,8,50,12.9,69.81,stable,Medium Risk
STU00080,Tanya Kapoor,Civil,6,Female,Transportation Engg,63,48,76.19,67.82,8,55,6.4,76.19,improving,Low Risk
STU00080,Tanya Kapoor,Civil,6,Female,Surveying,46,38,82.61,82.89,2,81,6.4,82.61,improving,Low Risk
STU00080,Tanya Kapoor,Civil,6,Female,Concrete Technology,48,38,79.17,67.42,3,58,6.4,79.17,improving,Low Risk
STU00080,Tanya Kapoor,Civil,6,Female,Geotechnical Engg,62,53,85.48,77.02,4,59,6.4,85.48,improving,Low Risk
STU00081,Manav Patel,Information Technology,3,Male,Cyber Security,63,52,82.54,91.83,5,59,14.8,82.54,declining,Medium Risk
STU00081,Manav Patel,Information Technology,3,Male,Cloud Computing,63,55,87.3,97.54,1,61,14.8,87.3,declining,Medium Risk
STU00081,Manav Patel,Information Technology,3,Male,Web Technologies,58,48,82.76,92.78,5,81,14.8,82.76,declining,Medium Risk
STU00081,Manav Patel,Information Technology,3,Male,Software Engineering,48,45,93.75,100.0,2,63,14.8,93.75,declining,Low Risk
STU00082,Aditya Menon,Electrical,1,Male,Control Systems,46,36,78.26,78.52,6,70,8.9,78.26,stable,Low Risk
STU00082,Aditya Menon,Electrical,1,Male,Circuit Theory,46,35,76.09,78.9,8,57,8.9,76.09,stable,Low Risk
STU00082,Aditya Menon,Electrical,1,Male,Power Systems,48,40,83.33,80.16,4,54,8.9,83.33,stable,Low Risk
STU00082,Aditya Menon,Electrical,1,Male,Power Electronics,57,44,77.19,76.96,5,73,8.9,77.19,stable,Low Risk
STU00083,Riya Chatterjee,Computer Science,1,Female,Operating Systems,46,38,82.61,81.22,2,76,2.0,82.61,stable,Low Risk
STU00083,Riya Chatterjee,Computer Science,1,Female,Computer Networks,49,45,91.84,90.44,3,78,2.0,91.84,stable,Low Risk
STU00083,Riya Chatterjee,Computer Science,1,Female,DBMS,63,54,85.71,82.79,4,65,2.0,85.71,stable,Low Risk
STU00083,Riya Chatterjee,Computer Science,1,Female,Data Structures,52,44,84.62,80.02,3,51,2.0,84.62,stable,Low Risk
STU00084,Ishaan Iyer,Information Technology,3,Male,Software Engineering,54,40,74.07,75.7,7,54,2.6,74.07,stable,Medium Risk
STU00084,Ishaan Iyer,Information Technology,3,Male,Cloud Computing,45,36,80.0,85.82,4,57,2.6,80.0,stable,Low Risk
STU00084,Ishaan Iyer,Information Technology,3,Male,Web Technologies,55,38,69.09,66.8,8,56,2.6,69.09,stable,Medium Risk
STU00084,Ishaan Iyer,Information Technology,3,Male,Data Mining,62,52,83.87,81.05,4,65,2.6,83.87,stable,Low Risk
STU00084,Ishaan Iyer,Information Technology,3,Male,Cyber Security,49,39,79.59,79.41,7,67,2.6,79.59,stable,Low Risk
STU00085,Meera Sharma,Electronics,6,Female,Communication Systems,57,43,75.44,83.97,7,54,19.6,75.44,stable,Low Risk
STU00085,Meera Sharma,Electronics,6,Female,Signals & Systems,64,45,70.31,69.93,8,74,19.6,70.31,stable,Medium Risk
STU00085,Meera Sharma,Electronics,6,Female,Microprocessors,60,47,78.33,80.36,4,53,19.6,78.33,stable,Low Risk
STU00085,Meera Sharma,Electronics,6,Female,Digital Electronics,50,32,64.0,69.19,7,49,19.6,64.0,stable,High Risk
STU00086,Diya Verma,Electrical,3,Female,Electrical Machines,53,21,39.62,40.02,16,20,8.0,39.62,stable,High Risk
STU00086,Diya Verma,Electrical,3,Female,Power Systems,56,23,41.07,38.48,14,17,8.0,41.07,stable,High Risk
STU00086,Diya Verma,Electrical,3,Female,Power Electronics,56,25,44.64,40.14,13,42,8.0,44.64,stable,High Risk
STU00086,Diya Verma,Electrical,3,Female,Control Systems,55,22,40.0,40.58,13,17,8.0,40.0,stable,High Risk
STU00087,Aryan Joshi,Electronics,2,Male,Signals & Systems,60,41,68.33,76.11,8,45,8.6,68.33,declining,Medium Risk
STU00087,Aryan Joshi,Electronics,2,Male,VLSI Design,53,40,75.47,87.54,4,55,8.6,75.47,declining,Medium Risk
STU00087,Aryan Joshi,Electronics,2,Male,Microprocessors,61,46,75.41,78.64,5,69,8.6,75.41,declining,Low Risk
STU00087,Aryan Joshi,Electronics,2,Male,Communication Systems,45,33,73.33,77.92,9,55,8.6,73.33,declining,Medium Risk
STU00087,Aryan Joshi,Electronics,2,Male,Digital Electronics,58,42,72.41,75.18,5,57,8.6,72.41,declining,Medium Risk
STU00088,Pooja Rao,Electrical,5,Female,Circuit Theory,51,38,74.51,85.57,6,52,9.3,74.51,declining,High Risk
STU00088,Pooja Rao,Electrical,5,Female,Power Electronics,55,41,74.55,81.81,6,59,9.3,74.55,declining,Medium Risk
STU00088,Pooja Rao,Electrical,5,Female,Power Systems,61,41,67.21,81.31,10,50,9.3,67.21,declining,High Risk
STU00088,Pooja Rao,Electrical,5,Female,Electrical Machines,45,31,68.89,75.64,6,51,9.3,68.89,declining,Medium Risk
STU00088,Pooja Rao,Electrical,5,Female,Control Systems,59,39,66.1,77.55,6,53,9.3,66.1,declining,High Risk
STU00089,Varun Iyer,Civil,7,Male,Concrete Technology,54,34,62.96,65.99,8,39,19.5,62.96,stable,High Risk
STU00089,Varun Iyer,Civil,7,Male,Transportation Engg,54,36,66.67,65.38,8,53,19.5,66.67,stable,Medium Risk
STU00089,Varun Iyer,Civil,7,Male,Surveying,59,38,64.41,68.73,8,40,19.5,64.41,stable,High Risk
STU00089,Varun Iyer,Civil,7,Male,Structural Analysis,58,37,63.79,62.63,7,50,19.5,63.79,stable,High Risk
STU00089,Varun Iyer,Civil,7,Male,Geotechnical Engg,54,33,61.11,58.79,9,45,19.5,61.11,stable,High Risk
STU00090,Yash Kumar,Information Technology,8,Male,Software Engineering,55,40,72.73,65.27,9,57,4.7,72.73,stable,Medium Risk
STU00090,Yash Kumar,Information Technology,8,Male,Cloud Computing,53,37,69.81,66.39,9,63,4.7,69.81,stable,Medium Risk
STU00090,Yash Kumar,Information Technology,8,Male,Data Mining,47,33,70.21,78.28,8,50,4.7,70.21,stable,Medium Risk
STU00090,Yash Kumar,Information Technology,8,Male,Web Technologies,49,36,73.47,75.59,9,58,4.7,73.47,stable,Medium Risk
STU00090,Yash Kumar,Information Technology,8,Male,Cyber Security,63,44,69.84,73.79,9,54,4.7,69.84,stable,Medium Risk
STU00091,Manav Iyer,Mechanical,4,Male,Fluid Mechanics,58,54,93.1,97.36,2,83,13.1,93.1,stable,Low Risk
STU00091,Manav Iyer,Mechanical,4,Male,Thermodynamics,57,49,85.96,84.69,5,63,13.1,85.96,stable,Low Risk
