Student_ID,Name,Department,Semester,Gender,Distance_KM,Overall_Attendance_Percentage,Trend,Num_Subjects
STU00377,Vihaan Pillai,Electronics,5,Male,20.6,42.2,declining,4
STU00378,Karthik Rao,Electronics,1,Male,8.1,76.7,stable,5
STU00379,Varun Menon,Electronics,5,Male,36.0,84.3,improving,4
STU00380,Rohan Joshi,Mechanical,4,Male,7.6,72.64,declining,4
STU00381,Priya Kumar,Computer Science,5,Female,11.6,61.43,stable,5
STU00382,Manav Pillai,Civil,6,Male,20.9,70.6,declining,5
STU00383,Meera Kapoor,Computer Science,4,Female,4.9,92.19,declining,5
STU00384,Nikhil Rao,Civil,5,Male,21.1,82.88,stable,4
STU00385,Priya Menon,Information Technology,7,Female,20.1,42.81,improving,4
STU00386,Rahul Desai,Information Technology,5,Male,4.0,98.42,improving,4
STU00387,Aarav Joshi,Electronics,8,Male,10.3,82.49,stable,4
STU00388,Divya Desai,Civil,4,Female,33.4,63.3,declining,5
STU00389,Aditya Verma,Electrical,2,Male,23.9,61.34,declining,5
STU00390,Kabir Chatterjee,Mechanical,5,Male,4.0,64.72,stable,4
STU00391,Yash Patel,Computer Science,3,Male,10.1,60.99,stable,4
STU00392,Vihaan Verma,Computer Science,8,Male,26.4,78.11,improving,4
STU00393,Sneha Singh,Electrical,4,Female,6.1,72.69,stable,5
STU00394,Ananya Patel,Information Technology,7,Female,9.4,88.71,declining,5
STU00395,Tanya Sharma,Information Technology,3,Female,5.5,56.59,stable,4
STU00396,Diya Rao,Electrical,8,Female,1.7,74.09,stable,5
STU00397,Varun Chatterjee,Civil,3,Male,10.8,73.7,stable,4
STU00398,Riya Gupta,Electrical,6,Female,3.3,70.05,declining,5
STU00399,Nisha Rao,Mechanical,3,Female,22.4,60.25,improving,5
STU00400,Ishaan Rao,Computer Science,6,Male,18.3,80.39,declining,4
STU00401,Aarav Gupta,Computer Science,1,Male,17.8,56.15,declining,5
STU00402,Karthik Pillai,Civil,5,Male,14.3,65.25,stable,5
STU00403,Pooja Kapoor,Mechanical,4,Female,5.2,92.18,stable,4
STU00404,Karthik Verma,Electronics,2,Male,4.1,42.7,improving,5
STU00405,Aditya Desai,Electrical,3,Male,5.3,40.55,stable,4
STU00406,Ananya Pillai,Electrical,6,Female,16.6,81.4,stable,5
STU00407,Neha Gupta,Mechanical,7,Female,5.7,80.8,stable,4
STU00408,Aryan Chatterjee,Information Technology,8,Male,3.8,75.06,stable,5
STU00409,Aarav Verma,Computer Science,8,Male,9.8,89.0,stable,5
STU00410,Rahul Desai,Computer Science,1,Male,11.1,61.94,improving,5
STU00411,Ananya Patel,Information Technology,3,Female,18.7,78.21,stable,4
STU00412,Priya Patel,Mechanical,7,Female,3.1,70.99,improving,5
STU00413,Nikhil Verma,Electronics,2,Male,15.2,57.0,improving,5
STU00414,Rahul Pillai,Information Technology,4,Male,17.3,80.93,stable,5
STU00415,Dev Sharma,Electrical,6,Male,9.7,57.7,stable,5
STU00416,Arjun Nair,Mechanical,6,Male,9.4,81.81,improving,4
STU00417,Sneha Iyer,Electronics,1,Female,8.5,73.31,stable,4
STU00418,Divya Kapoor,Electronics,5,Female,9.0,75.41,stable,4
STU00419,Shreya Nair,Civil,4,Female,4.6,78.62,stable,4
STU00420,Aarav Pillai,Civil,4,Male,5.4,56.96,stable,5
STU00421,Kabir Patel,Civil,7,Male,3.7,91.58,improving,5
STU00422,Radhika Sharma,Mechanical,1,Female,7.2,58.65,improving,5
STU00423,Aarav Sharma,Mechanical,3,Male,11.8,74.15,stable,4
STU00424,Priya Sharma,Civil,8,Female,11.1,93.55,stable,5
STU00425,Dev Singh,Information Technology,5,Male,8.7,71.84,improving,4
STU00426,Manav Kapoor,Information Technology,2,Male,24.4,90.18,declining,5
STU00427,Manav Nair,Mechanical,7,Male,20.2,79.43,stable,5
STU00428,Kabir Chatterjee,Electrical,3,Male,13.4,71.12,stable,4
STU00429,Kavya Sharma,Information Technology,7,Female,8.4,77.09,stable,4
STU00430,Neha Kapoor,Electronics,8,Female,14.1,78.5,declining,5
STU00431,Nisha Pillai,Electrical,1,Female,9.9,70.13,declining,5
STU00432,Vihaan Kapoor,Civil,3,Male,13.4,76.8,declining,5
STU00433,Divya Joshi,Electronics,1,Female,12.4,72.16,stable,5
STU00434,Dev Chatterjee,Electrical,7,Male,13.3,80.43,stable,5
STU00435,Sneha Sharma,Civil,6,Female,31.6,40.23,stable,5
STU00436,Sai Nair,Civil,5,Male,4.1,42.11,stable,5
STU00437,Vihaan Verma,Information Technology,2,Male,6.8,90.48,stable,5
STU00438,Pooja Kumar,Civil,5,Female,10.3,42.84,stable,4
STU00439,Karthik Joshi,Computer Science,1,Male,14.6,70.86,stable,4
STU00440,Tanya Patel,Electronics,4,Female,8.6,91.41,declining,4
STU00441,Vihaan Chatterjee,Computer Science,2,Male,22.5,54.28,stable,5
STU00442,Sai Iyer,Civil,3,Male,6.5,87.69,stable,4
STU00443,Divya Joshi,Civil,7,Female,40.0,52.95,stable,4
STU00444,Ananya Nair,Electronics,6,Female,4.0,88.48,improving,5
STU00445,Ananya Gupta,Computer Science,5,Female,8.5,80.33,improving,4
STU00446,Diya Joshi,Electrical,2,Female,19.0,83.91,declining,4
STU00447,Karthik Desai,Civil,8,Male,9.7,72.04,improving,5
STU00448,Pooja Singh,Mechanical,8,Female,3.9,62.79,declining,5
STU00449,Tanya Sharma,Civil,8,Female,3.0,62.19,stable,5
STU00450,Diya Singh,Mechanical,8,Female,34.4,56.62,improving,4
STU00451,Ananya Sharma,Electronics,1,Female,14.0,68.06,stable,5
STU00452,Arjun Pillai,Mechanical,5,Male,11.7,62.45,improving,4
STU00453,Sai Joshi,Information Technology,6,Male,3.1,47.97,stable,5
STU00454,Riya Iyer,Computer Science,2,Female,17.2,94.22,declining,4
STU00455,Ishaan Verma,Civil,4,Male,1.5,79.66,stable,4
STU00456,Shreya Iyer,Civil,7,Female,22.8,43.98,stable,5
STU00457,Aditya Desai,Electrical,4,Male,2.6,84.99,stable,4
STU00458,Nikhil Rao,Civil,1,Male,19.0,70.4,improving,4
STU00459,Tanya Kapoor,Computer Science,7,Female,4.1,65.09,declining,4
STU00460,Kabir Patel,Mechanical,5,Male,8.8,51.65,stable,4
STU00461,Dev Singh,Electrical,6,Male,28.5,62.62,stable,5
STU00462,Sai Iyer,Civil,6,Male,17.3,81.7,stable,5
STU00463,Arjun Desai,Electrical,5,Male,8.3,80.17,stable,4
STU00464,Tanya Gupta,Electrical,3,Female,4.2,81.69,improving,4
STU00465,Aditya Singh,Civil,6,Male,13.1,92.23,stable,4
STU00466,Tanya Joshi,Electrical,1,Female,20.1,80.54,improving,5
STU00467,Kabir Patel,Electronics,2,Male,23.9,79.97,improving,4
STU00468,Sneha Desai,Electrical,4,Female,19.9,67.34,stable,5
STU00469,Rohan Iyer,Civil,2,Male,16.9,73.36,declining,5
STU00470,Sneha Kumar,Information Technology,8,Female,5.6,76.64,stable,5
STU00471,Pooja Menon,Electrical,7,Female,19.8,89.13,declining,4
STU00472,Radhika Rao,Electrical,8,Female,7.8,39.93,stable,4
STU00473,Rohan Verma,Mechanical,1,Male,7.3,46.83,stable,5
STU00474,Nisha Iyer,Mechanical,3,Female,18.1,80.18,declining,5
STU00475,Nisha Gupta,Mechanical,5,Female,20.2,89.25,stable,4
STU00476,Vihaan Gupta,Information Technology,3,Male,5.5,84.8,stable,5
STU00477,Nikhil Menon,Civil,3,Male,9.2,83.85,stable,4
STU00478,Aryan Singh,Civil,7,Male,23.2,81.11,stable,4
STU00479,Riya Patel,Civil,4,Female,3.6,60.34,declining,5
STU00480,Manav Menon,Computer Science,3,Male,14.8,83.21,improving,4
STU00481,Rohan Menon,Information Technology,2,Male,3.0,75.46,improving,5
STU00482,Dev Nair,Information Technology,4,Male,19.7,91.71,stable,4
STU00483,Manav Singh,Mechanical,7,Male,2.5,92.54,stable,5
STU00484,Anika Reddy,Electronics,4,Female,10.8,55.75,declining,4
STU00485,Yash Sharma,Civil,3,Male,2.7,87.81,stable,5
STU00486,Isha Menon,Electronics,1,Female,13.3,85.88,declining,5
STU00487,Sai Rao,Information Technology,2,Male,6.5,41.04,stable,4
STU00488,Rohan Nair,Mechanical,5,Male,16.3,81.36,improving,4
STU00489,Vihaan Singh,Civil,1,Male,9.5,95.8,improving,5
STU00490,Ishaan Singh,Mechanical,3,Male,2.7,49.47,stable,4
STU00491,Anika Joshi,Mechanical,4,Female,4.0,89.17,declining,4
STU00492,Tanya Patel,Computer Science,8,Female,23.0,54.72,declining,4
STU00493,Nikhil Patel,Information Technology,3,Male,11.4,71.22,improving,4
STU00494,Nikhil Reddy,Electrical,2,Male,9.8,77.01,stable,5
STU00495,Kavya Kapoor,Electronics,4,Female,45.0,88.07,stable,5
STU00496,Ishaan Kumar,Civil,2,Male,5.7,83.29,declining,5
STU00497,Kavya Menon,Mechanical,2,Female,1.2,89.59,improving,5
STU00498,Karthik Patel,Information Technology,7,Male,5.8,69.32,improving,5
STU00499,Karthik Reddy,Civil,1,Male,20.8,65.9,stable,5
STU00500,Manav Kumar,Electrical,3,Male,25.4,57.47,declining,5
STU00501,Shreya Joshi,Computer Science,2,Female,4.3,76.9,stable,4
STU00502,Karthik Pillai,Mechanical,1,Male,14.0,74.62,stable,4
STU00503,Priya Pillai,Information Technology,2,Female,9.4,50.58,improving,4
STU00504,Dev Kumar,Mechanical,1,Male,5.8,84.44,improving,5
STU00505,Pooja Kumar,Civil,8,Female,7.8,86.74,declining,4
STU00506,Kabir Kapoor,Civil,4,Male,29.5,80.36,stable,5
STU00507,Arjun Reddy,Electrical,2,Male,8.2,94.84,stable,5
STU00508,Karthik Chatterjee,Electronics,4,Male,14.9,68.49,stable,5
STU00509,Aditya Rao,Electronics,7,Male,13.6,64.91,stable,5
STU00510,Aarav Verma,Computer Science,6,Male,17.7,56.98,improving,4
STU00511,Aarav Verma,Computer Science,6,Male,2.2,40.35,improving,4
STU00512,Dev Chatterjee,Electronics,3,Male,6.6,77.87,stable,4
STU00513,Divya Sharma,Civil,6,Female,7.6,83.98,improving,5
STU00514,Diya Gupta,Electrical,6,Female,21.5,89.35,stable,5
STU00515,Anika Reddy,Civil,1,Female,15.4,56.57,stable,4
STU00516,Sneha Iyer,Mechanical,6,Female,16.0,60.46,stable,4
STU00517,Varun Reddy,Electronics,2,Male,18.5,89.09,stable,5
STU00518,Diya Joshi,Computer Science,7,Female,3.4,40.31,declining,4
STU00519,Radhika Sharma,Information Technology,4,Female,5.8,74.34,stable,4
STU00520,Aditya Chatterjee,Computer Science,8,Male,27.0,77.74,stable,5
STU00521,Pooja Chatterjee,Electrical,7,Female,10.4,73.53,stable,5
STU00522,Aditya Reddy,Electronics,7,Male,1.2,51.41,declining,5
STU00523,Pooja Iyer,Electrical,4,Female,9.2,71.81,declining,5
STU00524,Kavya Singh,Computer Science,1,Female,32.9,40.04,stable,5
STU00525,Rahul Verma,Electronics,2,Male,7.9,96.33,declining,4
STU00526,Karthik Reddy,Information Technology,8,Male,4.6,85.47,improving,4
STU00527,Karthik Desai,Information Technology,5,Male,19.8,76.18,stable,5
STU00528,Vihaan Desai,Electronics,5,Male,4.8,44.05,declining,4
STU00529,Sai Kapoor,Electrical,2,Male,7.1,94.69,declining,4
STU00530,Aditya Gupta,Computer Science,7,Male,2.6,75.14,stable,4
STU00531,Shreya Joshi,Electrical,1,Female,13.1,86.27,stable,5
STU00532,Rohan Joshi,Information Technology,3,Male,7.6,77.92,improving,4
STU00533,Aryan Menon,Electrical,2,Male,21.0,66.19,stable,4
STU00534,Radhika Patel,Computer Science,8,Female,3.7,89.33,stable,4
STU00535,Ishaan Sharma,Civil,2,Male,3.9,66.69,stable,4
STU00536,Rahul Nair,Mechanical,3,Male,2.4,94.1,stable,5
STU00537,Shreya Kumar,Mechanical,4,Female,2.3,60.67,stable,5
STU00538,Sai Iyer,Computer Science,1,Male,15.0,88.77,stable,5
STU00539,Varun Iyer,Electronics,4,Male,14.6,66.46,stable,4
STU00540,Riya Chatterjee,Mechanical,7,Female,8.2,71.92,stable,5
STU00541,Radhika Desai,Computer Science,2,Female,15.3,77.22,stable,4
STU00542,Nisha Kumar,Electrical,8,Female,9.7,92.65,stable,5
STU00543,Kavya Chatterjee,Electronics,7,Female,20.3,55.47,stable,5
STU00544,Shreya Desai,Information Technology,1,Female,11.6,78.73,improving,5
STU00545,Neha Iyer,Mechanical,7,Female,10.1,88.95,declining,5
STU00546,Karthik Rao,Electronics,3,Male,7.0,82.34,stable,5
STU00547,Divya Menon,Mechanical,5,Female,3.1,88.22,stable,4
STU00548,Ishaan Verma,Information Technology,2,Male,7.6,50.55,improving,4
STU00549,Dev Kapoor,Mechanical,7,Male,15.4,81.6,declining,5
STU00550,Aarav Menon,Information Technology,8,Male,4.0,49.38,improving,4
STU00551,Sai Rao,Civil,8,Male,3.6,88.24,improving,4
STU00552,Yash Iyer,Information Technology,8,Male,5.1,77.95,stable,4
STU00553,Isha Iyer,Electrical,7,Female,10.3,58.64,improving,4
STU00554,Kavya Pillai,Electrical,4,Female,4.2,73.33,declining,5
STU00555,Manav Sharma,Computer Science,4,Male,14.9,44.89,improving,4
STU00556,Rahul Nair,Mechanical,5,Male,6.1,93.53,stable,4
STU00557,Kavya Gupta,Computer Science,5,Female,6.0,71.9,stable,5
STU00558,Arjun Rao,Computer Science,4,Male,11.3,76.84,stable,4
STU00559,Nisha Singh,Computer Science,1,Female,11.4,81.48,stable,4
STU00560,Pooja Rao,Information Technology,5,Female,16.2,49.93,stable,5
STU00561,Aarav Verma,Electrical,8,Male,3.2,92.44,improving,4
STU00562,Kabir Nair,Computer Science,7,Male,10.4,62.3,declining,4
STU00563,Dev Chatterjee,Information Technology,4,Male,7.0,54.36,declining,5
STU00564,Divya Patel,Civil,3,Female,8.1,89.14,stable,5
STU00565,Karthik Patel,Civil,2,Male,13.3,83.9,improving,5
STU00566,Aditya Patel,Mechanical,5,Male,8.0,90.76,stable,4
STU00567,Aryan Kapoor,Civil,6,Male,7.9,92.25,stable,5
STU00568,Anika Sharma,Electrical,1,Female,25.9,53.67,stable,5
STU00569,Varun Reddy,Information Technology,4,Male,21.0,57.58,stable,5
STU00570,Varun Kumar,Information Technology,5,Male,9.6,51.97,stable,5
STU00571,Yash Reddy,Information Technology,2,Male,13.2,71.53,declining,5
STU00572,Radhika Chatterjee,Computer Science,5,Female,12.9,80.49,improving,4
STU00573,Meera Rao,Information Technology,2,Female,6.5,40.11,improving,5
STU00574,Karthik Kapoor,Computer Science,4,Male,19.6,83.81,declining,5
STU00575,Varun Chatterjee,Mechanical,7,Male,6.5,55.71,declining,5
STU00576,Ishaan Kumar,Electrical,7,Male,12.7,51.25,declining,4
STU00577,Aditya Pillai,Information Technology,4,Male,12.3,82.52,stable,5
STU00578,Kabir Singh,Electrical,6,Male,6.7,90.22,stable,5
STU00579,Diya Chatterjee,Electronics,3,Female,9.8,71.34,stable,4
STU00580,Aditya Reddy,Electronics,1,Male,4.3,88.13,declining,4
STU00581,Anika Rao,Electronics,4,Female,9.9,72.55,stable,5
STU00582,Dev Kumar,Information Technology,1,Male,17.9,93.33,improving,4
STU00583,Tanya Verma,Computer Science,7,Female,20.3,92.41,stable,5
STU00584,Aarav Menon,Civil,8,Male,4.9,81.61,declining,4
STU00585,Nisha Pillai,Electronics,6,Female,3.6,64.46,stable,4
STU00586,Neha Patel,Electronics,5,Female,37.5,70.36,improving,4
STU00587,Riya Iyer,Information Technology,4,Female,7.9,74.62,stable,5
STU00588,Ananya Reddy,Civil,1,Female,17.8,69.37,stable,5
STU00589,Meera Nair,Computer Science,5,Female,3.4,51.24,stable,5
STU00590,Kabir Sharma,Civil,5,Male,11.4,83.01,declining,5
STU00591,Anika Pillai,Civil,1,Female,26.8,70.94,stable,4
STU00592,Pooja Rao,Electrical,3,Female,15.6,92.0,improving,4
STU00593,Riya Gupta,Electronics,5,Female,6.4,83.53,declining,4
STU00594,Rohan Singh,Mechanical,3,Male,6.4,75.87,stable,4
STU00595,Anika Sharma,Mechanical,1,Female,3.6,79.65,declining,4
STU00596,Riya Gupta,Mechanical,8,Female,4.5,58.86,stable,4
STU00597,Rohan Joshi,Mechanical,4,Male,14.1,75.17,improving,4
STU00598,Tanya Patel,Electronics,8,Female,28.0,74.78,declining,5
STU00599,Varun Desai,Mechanical,4,Male,23.2,56.13,stable,4
STU00600,Aryan Singh,Mechanical,1,Male,15.7,76.34,stable,4
STU00601,Radhika Rao,Electrical,8,Female,7.5,93.42,stable,4
STU00602,Nisha Kapoor,Civil,6,Female,7.1,84.13,declining,5
STU00603,Rahul Pillai,Electrical,1,Male,15.6,80.38,improving,5
STU00604,Karthik Joshi,Computer Science,2,Male,6.5,81.37,improving,4
STU00605,Isha Desai,Electrical,1,Female,5.6,93.38,stable,5
STU00606,Nikhil Kapoor,Electronics,5,Male,30.4,68.97,stable,4
STU00607,Sneha Chatterjee,Information Technology,4,Female,17.0,64.84,stable,4
STU00608,Vihaan Verma,Mechanical,3,Male,1.8,65.66,declining,4
STU00609,Tanya Joshi,Electronics,8,Female,4.9,86.21,stable,5
STU00610,Shreya Rao,Electronics,2,Female,10.1,67.38,declining,4
STU00611,Rahul Kumar,Electrical,8,Male,6.6,44.1,declining,5
STU00612,Manav Patel,Electrical,5,Male,5.0,83.46,stable,5
STU00613,Riya Desai,Information Technology,6,Female,2.4,63.0,declining,4
STU00614,Vihaan Desai,Electronics,1,Male,18.1,71.69,stable,5
STU00615,Rohan Gupta,Information Technology,8,Male,4.2,92.56,declining,4
STU00616,Dev Joshi,Computer Science,1,Male,7.2,62.01,improving,5
STU00617,Nisha Joshi,Electrical,4,Female,2.7,46.05,stable,5
STU00618,Neha Reddy,Information Technology,4,Female,9.5,54.01,stable,5
STU00619,Ananya Verma,Electronics,8,Female,6.4,92.2,stable,5
STU00620,Isha Sharma,Civil,4,Female,9.2,41.56,declining,4
STU00621,Tanya Kapoor,Mechanical,8,Female,5.0,61.56,improving,5
STU00622,Nisha Rao,Mechanical,3,Female,16.2,47.18,declining,4
STU00623,Radhika Desai,Electrical,8,Female,13.4,75.49,improving,4
STU00624,Dev Rao,Electrical,1,Male,16.5,83.26,stable,5
STU00625,Ishaan Desai,Electronics,4,Male,5.6,72.44,stable,4
STU00626,Arjun Menon,Information Technology,3,Male,11.6,47.52,stable,4
STU00627,Diya Kapoor,Civil,5,Female,14.4,62.74,stable,5
STU00628,Rahul Verma,Electrical,8,Male,3.7,88.87,declining,5
STU00629,Arjun Kumar,Civil,8,Male,10.8,74.98,stable,4
STU00630,Tanya Kapoor,Electronics,4,Female,13.4,72.73,stable,5
STU00631,Kabir Pillai,Electrical,8,Male,8.5,77.97,declining,5
STU00632,Sneha Chatterjee,Mechanical,7,Female,3.4,81.01,stable,5
STU00633,Arjun Sharma,Electrical,4,Male,8.4,56.56,stable,4
STU00634,Ananya Reddy,Electrical,3,Female,15.5,58.51,improving,4
STU00635,Nisha Sharma,Computer Science,8,Female,15.7,87.14,declining,5
STU00636,Ishaan Verma,Civil,8,Male,16.4,93.88,declining,4
STU00637,Radhika Patel,Electrical,3,Female,23.5,61.87,improving,4
STU00638,Aryan Joshi,Information Technology,3,Male,12.4,91.55,stable,5
STU00639,Neha Kapoor,Electrical,4,Female,4.9,62.67,stable,4
STU00640,Ananya Chatterjee,Civil,6,Female,25.0,69.54,stable,5
STU00641,Varun Joshi,Civil,7,Male,11.5,84.02,stable,4
STU00642,Aditya Kapoor,Electrical,6,Male,17.2,90.03,declining,5
STU00643,Riya Sharma,Computer Science,2,Female,5.1,64.78,stable,5
STU00644,Yash Nair,Electrical,3,Male,14.7,72.2,stable,5
STU00645,Vihaan Singh,Mechanical,1,Male,9.3,70.25,stable,5
STU00646,Kavya Chatterjee,Civil,8,Female,4.0,55.43,stable,4
STU00647,Sneha Sharma,Information Technology,1,Female,15.5,87.66,improving,4
STU00648,Nisha Kumar,Electronics,6,Female,3.0,95.96,declining,4
STU00649,Kabir Patel,Electrical,5,Male,35.8,82.05,improving,4
STU00650,Karthik Sharma,Electrical,3,Male,3.6,79.76,stable,4
STU00651,Aryan Menon,Mechanical,2,Male,10.0,63.45,stable,4
STU00652,Varun Pillai,Information Technology,3,Male,15.9,42.78,stable,4
STU00653,Anika Patel,Electrical,2,Female,19.3,73.5,declining,4
STU00654,Kabir Nair,Information Technology,2,Male,7.5,64.67,improving,5
STU00655,Aditya Chatterjee,Civil,5,Male,3.8,68.27,improving,4
STU00656,Karthik Reddy,Computer Science,5,Male,3.3,93.35,stable,5
STU00657,Aryan Chatterjee,Mechanical,5,Male,10.2,75.1,stable,4
STU00658,Radhika Gupta,Electronics,8,Female,6.6,83.89,declining,5
STU00659,Pooja Singh,Electrical,8,Female,17.2,85.11,improving,5
STU00660,Sai Menon,Electronics,6,Male,12.1,80.01,stable,5
STU00661,Vihaan Gupta,Mechanical,2,Male,10.2,81.14,declining,4
STU00662,Karthik Pillai,Civil,1,Male,14.6,69.87,stable,4
STU00663,Divya Nair,Mechanical,2,Female,11.8,97.88,stable,5
STU00664,Rahul Verma,Electronics,4,Male,8.8,60.81,improving,5
STU00665,Rahul Reddy,Electrical,7,Male,8.4,47.4,stable,4
STU00666,Sai Joshi,Mechanical,6,Male,10.4,80.53,declining,5
STU00667,Riya Kapoor,Civil,7,Female,19.4,85.89,improving,4
STU00668,Karthik Desai,Information Technology,6,Male,5.1,79.08,declining,4
STU00669,Rahul Gupta,Mechanical,2,Male,22.7,75.97,stable,5
STU00670,Aryan Menon,Computer Science,2,Male,19.4,81.19,stable,4
STU00671,Karthik Iyer,Electronics,8,Male,7.7,72.67,stable,5
STU00672,Vihaan Singh,Electrical,7,Male,21.9,73.84,improving,5
STU00673,Priya Desai,Electronics,2,Female,32.8,60.07,stable,5
STU00674,Dev Joshi,Computer Science,7,Male,17.1,50.82,declining,5
STU00675,Varun Singh,Computer Science,2,Male,2.3,96.62,stable,4
STU00676,Ananya Menon,Electrical,3,Female,14.0,67.8,declining,5
STU00677,Sneha Pillai,Electronics,5,Female,35.7,56.63,stable,4
STU00678,Arjun Rao,Electrical,4,Male,2.8,59.65,stable,5
STU00679,Meera Iyer,Electronics,1,Female,8.7,91.17,stable,4
STU00680,Diya Reddy,Electronics,5,Female,15.0,44.78,stable,4
STU00681,Diya Verma,Information Technology,5,Female,15.1,52.66,stable,5
STU00682,Ishaan Nair,Computer Science,5,Male,5.5,64.91,improving,5
STU00683,Karthik Sharma,Electronics,3,Male,28.1,97.93,declining,4
STU00684,Isha Rao,Mechanical,1,Female,1.0,74.34,stable,4
STU00685,Nisha Patel,Computer Science,4,Female,3.6,88.8,stable,5
STU00686,Radhika Reddy,Electrical,5,Female,0.9,88.57,stable,4
STU00687,Sneha Menon,Mechanical,2,Female,18.7,90.16,stable,4
STU00688,Yash Desai,Mechanical,1,Male,0.5,39.7,improving,4
STU00689,Nisha Kapoor,Information Technology,8,Female,11.5,86.62,stable,4
STU00690,Karthik Kumar,Civil,8,Male,22.2,82.38,stable,4
STU00691,Nisha Gupta,Civil,6,Female,18.2,86.44,stable,4
STU00692,Ishaan Pillai,Electronics,6,Male,15.8,49.02,declining,5
STU00693,Riya Nair,Electronics,8,Female,20.7,43.43,improving,5
STU00694,Karthik Reddy,Electrical,6,Male,6.2,46.03,stable,5
STU00695,Radhika Pillai,Mechanical,5,Female,26.0,45.86,stable,5
STU00696,Isha Kumar,Computer Science,1,Female,7.8,70.62,stable,5
STU00697,Nisha Joshi,Mechanical,1,Female,6.3,46.94,stable,5
STU00698,Kavya Singh,Computer Science,4,Female,1.4,79.38,stable,4
STU00699,Nikhil Patel,Electrical,1,Male,3.7,67.78,stable,5
STU00700,Ananya Gupta,Electrical,2,Female,21.6,64.45,stable,5
STU00701,Dev Nair,Electronics,2,Male,6.9,84.28,stable,5
STU00702,Kabir Reddy,Civil,4,Male,7.9,90.04,stable,5
STU00703,Rohan Iyer,Electrical,5,Male,4.3,43.27,improving,4
STU00704,Meera Chatterjee,Electronics,6,Female,6.6,87.13,declining,5
STU00705,Aarav Gupta,Information Technology,5,Male,10.0,61.38,improving,5
STU00706,Ananya Kumar,Computer Science,2,Female,23.8,84.71,improving,5
STU00707,Kabir Kapoor,Electrical,8,Male,25.5,85.97,declining,4
